"";"Pel_CHP1_PubGel1";"Pel_PV1_PubGel1";"Pel_PubGel1_Demel1";"Pel_CHP1_Demel1";"Pel_PV1_Demel1";"Pel_PubGel1_Demel2";"Pel_CHP1_Demel2";"Pel_PV1_Demel2";"Pfuel_PubGfuel1_GaBo1";"Pfuel_PubGfuel1_CHP1";"Pth_CHP1_TS1";"Pth_GaBo1_Demth1";"Pth_TS1_Demth1";"Eth_TS1";"Op_CHP1";"epex"
"191";8,68780999999999;0;0;11,31219;0;0;0;0;17,7149729487114;52,5003281270508;29,0001312508203;15,9434756538403;11,8749243461597;40,8821042982389;1;0,052253357
"192";9,21367999999999;0;0;10,78632;0;0;0;0;22,737;52,5003281270508;29,0001312508203;20,4633;0;69,78;1;0,052253357
"193";0;0;10,38123;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;17,8935;80,7121295529305;1;0,02004072
"194";0;0;10,01286;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,026;90,4844206826949;1;0,02004072
"195";0;0;9,75456;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,2525;100,00577384464;1;0,02004072
"196";0;0;9,55008;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;20,68695;108,068866569598;1;0,02004072
"197";0;0;9,46872;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;25,74555;111,053195589042;1;0,026938095
"198";0;0;9,38889;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;38,052;101,723611574939;1;0,026938095
"199";0;0;9,28485;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;37,6746;92,7947584328775;1;0,026938095
"200";0;0;9,68472;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;36,61755;84,9452840387879;1;0,026938095
"201";0;0;10,24308;0;0;1,38369080000001;20;0,6163092;0;52,5003281270508;29,0001312508203;0;36,4665;77,2664891461216;1;0,038795586
"202";0;0;8,9226447;0;1,8923853;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;35,71155;70,3618469296737;1;0,038795586
"203";0;0;9,91917830000001;0;1,28303169999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;34,7301;64,4559214342073;1;0,038795586
"204";0;0;7,9724826;0;3,4845174;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;33,67305;59,621815128001;1;0,038795586
"205";8,46838999999999;4,163484702;0;11,53161;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,3711;55,1017476690032;1;-0,026343174
"206";8,65828999999999;3,2948838;0;11,34171;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,2955;50,668583727434;1;-0,026343174
"207";8,97013999999999;1,2405198;0;11,02986;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,522;46,0200059801158;1;-0,026343174
"208";9,06040999999999;0,24691875;0;10,93959;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,8241;41,0809531211564;1;-0,026343174
"209";8,90551999999999;0;0;11,09448;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,25855;34,7198015535392;1;-0,029506397
"210";8,35165999999999;0;0;11,64834;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,4665;27,1666075776256;1;-0,029506397
"211";8,15581999999999;0;0;11,84418;0;0;0;0;0;52,5003281270508;29,0001312508203;1,57772181044202e-30;37,2216;18,8772021825847;1;-0,029506397
"212";8,45443999999999;0;0;11,54556;0;0;0;0;0;52,5003281270508;29,0001312508203;-3,15544362088405e-30;37,07055;10,7595764424008;1;-0,029506397
"213";9,07021999999999;0;0;10,92978;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,24;3,49280078067061;1;0,071333405
"214";9,37189999999999;0;0;10,6281;0;0;0;0;13,8850709264914;52,5003281270508;29,0001312508203;12,4965638338422;20,5724361661578;11,9117612756711;1;0,071333405
"215";9,32698999999999;0;0;10,67301;0;0;0;0;32,0456666666667;52,5003281270508;29,0001312508203;28,8411;0;40,8821042982389;1;0,071333405
"216";9,67258999999999;0;0;10,32741;0;0;0;0;23,5728333333333;52,5003281270508;29,0001312508203;21,21555;0;69,78;1;0,071333405
"217";10,17983;0;0;9,82017;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,9282;79,6774295529305;1;0,05234071
"218";10,60553;0;0;9,39447;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,1261;88,3522081992728;1;0,05234071
"219";10,86527;0;0;9,13473;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,3658;96,7655934721183;1;0,05234071
"220";11,135;0;0;8,865;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,8832;103,640539048559;1;0,05234071
"221";11,315;0;0;8,685;0;0;0;0;0;52,5003281270508;29,0001312508203;0;27,23415;105,14734216762;1;0,014358727
"222";11,576;0;0;8,424;0;0;0;0;0;52,5003281270508;29,0001312508203;0;40,2522;93,6323271625381;1;0,014358727
"223";11,999;0;0;8,001;0;0;0;0;0;52,5003281270508;29,0001312508203;0;39,8529;82,5454082260952;1;0,014358727
"224";11,864;0,39230451;0;8,136;0;0;0;0;0;52,5003281270508;29,0001312508203;0;38,7348;72,6043148009559;1;0,014358727
"225";0;0;8,604;0;0;0,455276300000012;20;1,5447237;0;52,5003281270508;29,0001312508203;0;38,57505;62,8478314744347;1;0,050836098
"226";0;0;3,89415200000001;0;5,26928799999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;37,77645;53,914346584513;1;0,050836098
"227";0;7,47096699999999;0;0;9,5319;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;36,73815;46,0415020253646;1;0,050836098
"228";0;8,28617799999999;0;0;10,02042;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;35,62005;39,3064454103664;1;0,050836098
"229";0;0,516165999999988;0;0;10,04706;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;35,30055;32,9077314267052;1;-0,015797496
"230";0;0;6,83183900000001;0;2,85936099999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;35,22075;26,6048189686166;1;-0,015797496
"231";0;0;9,42713300000001;0;0,0148569999999886;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;35,4603;20,0781184613103;1;-0,015797496
"232";0;0;8,9345223;0;0,4385277;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;1,57772181044202e-30;35,7798;13,2482395407071;1;-0,015797496
"233";10,43075;0;0;9,56925;0;0;0;0;0;52,5003281270508;29,0001312508203;0;37,2972;4,91804037745599;1;0,018753307
"234";9,57034999999999;0;0;10,42965;0;0;0;0;5,18797457366066;52,5003281270508;29,0001312508203;4,66917711629459;33,9058728837054;0;1;0,018753307
"235";9,10927999999999;0;0;10,89072;0;0;0;0;11,5262986101997;52,5003281270508;29,0001312508203;10,3736687491797;29,0001312508203;0;1;0,018753307
"236";9,17002999999999;0;0;10,82997;0;0;0;0;11,3487986101997;52,5003281270508;29,0001312508203;10,2139187491797;29,0001312508203;0;1;0,018753307
"237";0;0;10,41732;0;0;2,00000000000001;20;0;10,372631943533;52,5003281270508;29,0001312508203;9,3353687491797;29,0001312508203;0;1;-0,019300287
"238";0;0;10,16073;0;0;2,00000000000001;20;0;19,8809222498342;52,5003281270508;29,0001312508203;17,8928300248508;17,0883699751492;11,9117612756711;1;-0,019300287
"239";0;0;10,33497;0;0;2,00000000000001;20;0;33,8985;52,5003281270508;29,0001312508203;30,50865;0;40,8821042982389;1;-0,019300287
"240";0;0;9,91242;0;0;2,00000000000001;20;0;24,9358333333333;52,5003281270508;29,0001312508203;22,44225;0;69,78;1;-0,019300287
"241";10,50788;0;0;9,49212;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,2721;77,3335295529305;1;0,07280887
"242";10,88003;0;0;9,11997;0;0;0;0;0;52,5003281270508;29,0001312508203;0;21,8448;84,2954696857973;1;0,07280887
"243";11,045;0;0;8,955;0;0;0;0;0;52,5003281270508;29,0001312508203;0;22,1721;90,9126998104413;1;0,07280887
"244";11,135;0;0;8,865;0;0;0;0;0;52,5003281270508;29,0001312508203;0;23,8902;95,7952819572681;1;0,07280887
"245";11,045;0;0;8,955;0;0;0;0;0;52,5003281270508;29,0001312508203;0;29,1264;95,4294540313706;1;-0,01716203
"246";10,63019;0;0;9,36981;0;0;0;0;0;52,5003281270508;29,0001312508203;0;41,7261;82,4648409463186;1;-0,01716203
"247";9,48394999999999;0;0;10,51605;0;0;0;0;0;52,5003281270508;29,0001312508203;0;40,98975;70,2689989990687;1;-0,01716203
"248";8,31349999999999;0,4029714;0;11,6865;0;0;0;0;0;52,5003281270508;29,0001312508203;0;38,61705;60,476355692217;1;-0,01716203
"249";7,82533999999999;1,7343573;0;12,17466;0;0;0;0;0;52,5003281270508;29,0001312508203;0;39,51705;49,8082012487054;1;0,036839535
"250";7,67224999999999;2,8326519;0;12,32775;0;0;0;0;0;52,5003281270508;29,0001312508203;0;38,94435;39,7394250950154;1;0,036839535
"251";7,51159999999999;4,819854;0;12,4884;0;0;0;0;0;52,5003281270508;29,0001312508203;6,31088724176809e-30;37,8807;30,759478341361;1;0,036839535
"252";7,30864999999999;5,293938;0;12,69135;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,98085;22,7018381075615;1;0,036839535
"253";0;0;9,30337100000001;0;3,41245899999999;0;20;2,00000000000001;0;52,5003281270508;29,0001312508203;0;36,65355;14,9916479440082;1;0,049751163
"254";0;0;10,2599814;0;2,3625186;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;35,9172;8,03708896811031;1;0,049751163
"255";0;0;12,43584;0;0;0,905656100000012;20;1,0943439;0;52,5003281270508;29,0001312508203;0;35,8353;1,1818215420744;1;0,049751163
"256";0;0;12,32181;0;0;1,36788800000001;20;0,632112;6,64844737392922;52,5003281270508;29,0001312508203;5,98360263653629;30,1789973634637;0;1;0,049751163
"257";7,68610999999999;0;0;12,31389;0;0;0;0;9,594631943533;52,5003281270508;29,0001312508203;8,6351687491797;29,0001312508203;0;1;0,044065273
"258";7,20271999999999;0;0;12,79728;0;0;0;0;10,8672986101997;52,5003281270508;29,0001312508203;9,7805687491797;29,0001312508203;0;1;0,044065273
"259";7,01038999999999;0;0;12,98961;0;0;0;0;11,4127986101997;52,5003281270508;29,0001312508203;10,2715187491797;29,0001312508203;0;1;0,044065273
"260";7,15483999999999;0;0;12,84516;0;0;0;0;11,049131943533;52,5003281270508;29,0001312508203;9,9442187491797;29,0001312508203;0;1;0,044065273
"261";7,68439999999999;0;0;12,3156;0;0;0;0;9,77646527686633;52,5003281270508;29,0001312508203;8,7988187491797;29,0001312508203;0;1;0,002291119
"262";8,16202999999999;0;0;11,83797;0;0;0;0;19,4664222498342;52,5003281270508;29,0001312508203;17,5197800248508;17,0883699751492;11,9117612756711;1;0,002291119
"263";8,40115999999999;0;0;11,59884;0;0;0;0;34,4536666666667;52,5003281270508;29,0001312508203;31,0083;0;40,8821042982389;1;0,002291119
"264";9,12214999999999;0;0;10,87785;0;0;0;0;25,272;52,5003281270508;29,0001312508203;22,7448;0;69,78;1;0,002291119
"265";0;0;10,29204;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;18,2601;80,3455295529305;1;-0,020135965
"266";0;0;9,9054;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,41585;89,7288874542977;1;-0,020135965
"267";0;0;9,67779;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;19,647;98,8576300090657;1;-0,020135965
"268";0;0;9,57033;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;21,11085;106,499693944238;1;-0,020135965
"269";0;0;9,63432;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;26,2731;108,960397057798;1;0,014137383
"270";0;0;9,99702;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;38,8317;98,8563465905137;1;0,014137383
"271";0;0;11,20644;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;38,4465;89,1627637351829;1;0,014137383
"272";0;0;12,45303;0;0;1,97384636600001;20;0,026153634;0;52,5003281270508;29,0001312508203;0;37,36785;80,5720720186726;1;0,014137383
"273";7,15816999999999;0,24612861;0;12,84183;0;0;0;0;0;52,5003281270508;29,0001312508203;0;37,2138;72,1569133960369;1;0,0690432
"274";7,15708999999999;0,34529118;0;12,84291;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,44325;64,5333489044942;1;0,0690432
"275";7,09921999999999;1,3906464;0;12,90078;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,4417;57,9303989722485;1;0,0690432
"276";7,06402999999999;3,1961163;0;12,93597;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,36305;52,4226113067591;1;0,0690432
"277";7,02055999999999;5,848655787;0;12,97944;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,0548;47,2368471909867;1;0,025713032
"278";7,11469999999999;10,033237227;0;12,8853;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,9777;42,1411513274793;1;0,025713032
"279";7,27489999999999;7,949242977;0;12,7251;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,20885;36,8270484788775;1;0,025713032
"280";7,35139999999999;0,8098935;0;12,6486;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,5171;31,2179848244551;1;0,025713032
"281";7,30351999999999;0;0;12,69648;0;0;0;0;0;52,5003281270508;29,0001312508203;-6,31088724176809e-30;35,98095;24,1590979847543;1;0,050086964
"282";6,73093999999999;0;0;13,26906;0;0;0;0;0;52,5003281270508;29,0001312508203;0;37,2138;15,8850135918683;1;0,050086964
"283";6,52906999999999;0;0;13,47093;0;0;0;0;0;52,5003281270508;29,0001312508203;-1,26217744835362e-29;37,9842;6,86122053998319;1;0,050086964
"284";6,70798999999999;0;0;13,29201;0;0;0;0;2,20661815979676;52,5003281270508;29,0001312508203;1,98595634381708;35,8441936561829;0;1;0,050086964
"285";0;0;12,69648;0;0;2,00000000000001;20;0;8,86946527686633;52,5003281270508;29,0001312508203;7,9825187491797;29,0001312508203;0;1;0,03291946
"286";0;0;12,21759;0;0;2,00000000000001;20;0;18,5092555831676;52,5003281270508;29,0001312508203;16,6583300248508;17,0883699751492;11,9117612756711;1;0,03291946
"287";0;0;11,86227;0;0;2,00000000000001;20;0;32,7021666666667;52,5003281270508;29,0001312508203;29,43195;0;40,8821042982389;1;0,03291946
"288";0;0;11,16153;0;0;2,00000000000001;20;0;24,0558333333333;52,5003281270508;29,0001312508203;21,65025;0;69,78;1;0,03291946
"289";9,36973999999999;0;0;10,63026;0;0;0;0;0;52,5003281270508;29,0001312508203;0;17,36505;81,2405795529305;1;-0,02075373
"290";9,71911999999999;0;0;10,28088;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,4641;91,5734491661823;1;-0,02075373
"291";9,98830999999999;0;0;10,01169;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,68385;101,660728950091;1;-0,02075373
"292";10,14851;0;0;9,85149;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,076;110,330633061179;1;-0,02075373
"293";0;0;9,95832;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;24,9852;114,06965598872;1;-0,008381384
"294";0;0;10,32174;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;36,9282;105,856328588813;1;-0,008381384
"295";0;0;11,45277;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;36,56175;98,0299905924118;1;-0,008381384
"296";0;0;12,3067293;-1,77635683940025e-15;0,3990207;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;35,53605;91,2489242392984;1;-0,008381384
"297";6,88591999999999;1,1417523;0;13,11408;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,3895;84,6313655759546;1;-0,003944297
"298";6,90193999999999;10,336058382;0;13,09806;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,65675;78,763105712018;1;-0,003944297
"299";6,79933999999999;22,250184372;0;13,20066;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,70425;73,8620208453574;1;-0,003944297
"300";6,72175999999999;23,601402786;0;13,27824;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,67855;69,9988923219289;1;-0,003944297
"301";6,78754999999999;21,200799438;0;13,21245;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,38545;66,4385244818839;1;0,029686512
"302";6,82030999999999;16,898684673;0;13,17969;0;0;0;0;0;52,5003281270508;29,0001312508203;3,15544362088405e-30;32,3121;62,9604101992078;1;0,029686512
"303";6,96385999999999;8,182057728;0;13,03614;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,532;59,271093779068;1;0,029686512
"304";7,03450999999999;0,8968089;0;12,96549;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,8251;55,2979033832814;1;0,029686512
"305";7,04044999999999;0;0;12,95955;0;0;0;0;0;52,5003281270508;29,0001312508203;1,57772181044202e-30;34,2171;49,9426489071008;1;0,07280902
"306";6,52852999999999;0;0;13,47147;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,3895;43,4283865346565;1;0,07280902
"307";6,37030999999999;0;0;13,62969;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,12225;36,1976646443632;1;0,07280902
"308";6,60088999999999;0;0;13,39911;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,9757;29,1315749158185;1;0,07280902
"309";7,30315999999999;0;0;12,69684;0;0;0;0;0;52,5003281270508;29,0001312508203;3,15544362088405e-30;35,16975;22,8891056466472;1;0,036728798
"310";7,86016999999999;0;0;12,13983;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,09235;19,7396471755054;1;0,036728798
"311";8,16706999999999;0;0;11,83293;0;0;0;0;22,4232662381767;52,5003281270508;29,0001312508203;20,180939614359;7,808310385641;40,8821042982389;1;0,036728798
"312";8,84728999999999;0;0;11,15271;0;0;0;0;22,8765;52,5003281270508;29,0001312508203;20,58885;0;69,78;1;0,036728798
"313";9,65026999999999;0;0;10,34973;0;0;0;0;0;52,5003281270508;29,0001312508203;0;17,73105;80,8745795529305;1;0,028233088
"314";10,04222;0;0;9,95778;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,85335;90,8191144373406;1;0,028233088
"315";10,33013;0;0;9,66987;0;0;0;0;0;52,5003281270508;29,0001312508203;0;19,07775;100,514380616935;1;0,028233088
"316";10,43291;0;0;9,56709;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,4993;108,763851448151;1;0,028233088
"317";0;0;9,5976;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;25,51185;111,980142490505;1;0,031888176
"318";0;0;9,98037;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;37,7067;102,993540422401;1;0,031888176
"319";0;0;11,0385;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;37,3326;94,4035115173692;1;0,031888176
"320";0;0;12,22713;0;0;2,00000000000001;20;0;0;52,5003281270508;29,0001312508203;0;36,28515;86,882414048692;1;0,031888176
"321";7,38910999999999;0,6834711;0;12,61089;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,13545;79,5298248958399;1;-0,025821344
"322";7,36480999999999;1,4657097;0;12,63519;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,3874;72,9436726631807;1;-0,025821344
"323";7,26373999999999;1,5289209;0;12,73626;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,4148;67,346590690584;1;-0,025821344
"324";7,13584999999999;2,6232648;0;12,86415;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,36735;62,8109555696274;1;-0,025821344
"325";7,14286999999999;2,8089477;0;12,85713;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,0681;58,585912896788;1;0,00233859
"326";7,24033999999999;2,4020256;0;12,75966;0;0;0;0;0;52,5003281270508;29,0001312508203;0;32,99325;54,4462859608368;1;0,00233859
"327";7,43167999999999;1,106196;0;12,56832;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,2178;50,0924611591499;1;0,00233859
"328";7,56226999999999;0,5570487;0;12,43773;0;0;0;0;0;52,5003281270508;29,0001312508203;-6,31088724176809e-30;33,51705;45,4502741450841;1;0,00233859
"329";7,61401999999999;0;0;12,38598;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,93845;39,3982960378094;1;-0,013651824
"330";7,08850999999999;0;0;12,91149;0;0;0;0;0;52,5003281270508;29,0001312508203;-6,31088724176809e-30;36,13545;32,1644523595302;1;-0,013651824
"331";6,91903999999999;0;0;13,08096;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,88365;24,2004986497826;1;-0,013651824
"332";7,14637999999999;0;0;12,85362;0;0;0;0;0;52,5003281270508;29,0001312508203;3,15544362088405e-30;36,7341;16,4060107245615;1;-0,013651824
"333";7,78276999999999;0;0;12,21723;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,91105;9,45406479385366;1;0,022131811
"334";8,35309999999999;0;0;11,6469;0;0;0;0;6,94450821912468;52,5003281270508;29,0001312508203;6,25005739721222;26,5187926027878;11,9117612756711;1;0,022131811
"335";8,65207999999999;0;0;11,34792;0;0;0;0;31,7546666666667;52,5003281270508;29,0001312508203;28,5792;0;40,8821042982389;1;0,022131811
"336";9,35758999999999;0;0;10,64241;0;0;0;0;23,3588333333333;52,5003281270508;29,0001312508203;21,02295;0;69,78;1;0,022131811
"337";9,92917999999999;0;0;10,07082;0;0;0;0;0;52,5003281270508;29,0001312508203;0;17,4885;81,1171295529305;1;0,056762386
"338";10,31006;0;0;9,68994;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,59535;91,3190578826426;1;0,056762386
"339";10,52318;0;0;9,47682;0;0;0;0;0;52,5003281270508;29,0001312508203;0;18,81675;101,274073833231;1;0,056762386
"340";10,6175;0;0;9,3825;0;0;0;0;0;52,5003281270508;29,0001312508203;0;20,2188;109,802144868572;1;0,056762386
"341";10,52507;0;0;9,47493;0;0;0;0;0;52,5003281270508;29,0001312508203;0;25,1628;113,364889408136;1;0,070162575
"342";10,14581;0;0;9,85419;0;0;0;0;0;52,5003281270508;29,0001312508203;0;37,19085;104,89067444682;1;0,070162575
"343";9,13672999999999;0;0;10,86327;0;0;0;0;0;52,5003281270508;29,0001312508203;0;36,82185;96,8066513011981;1;0,070162575
"344";7,91011999999999;0,13116324;0;12,08988;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,7888;89,7758942026478;1;0,070162575
"345";7,47703999999999;0,7150767;0;12,52296;0;0;0;0;0;52,5003281270508;29,0001312508203;0;35,6412;82,910319205719;1;0,044740906
"346";7,42213999999999;2,2598004;0;12,57786;0;0;0;0;0;52,5003281270508;29,0001312508203;0;34,90335;76,7997632327792;1;0,044740906
"347";7,26445999999999;2,9827785;0;12,73554;0;0;0;0;0;52,5003281270508;29,0001312508203;0;33,94395;71,6638881768977;1;0,044740906
